,Major,Minor,ZipCode,DocumentDate,SalePrice,SqFtLot,SqFtTotLiving,Nuisances,Has_Nuisance,TrafficNoise,PowerLines,OtherNuisances,Is_WaterFrontLocation,WaterFrontLocation,Has_Porch,Has_OpenPorch,Has_EnclosedPorch,View_MtRainier,View_Olympics,View_Cascades,SeattleSkyline,View_PugetSound,View_LakeWashington,View_LakeSammamish,View_SmallLakeRiverCreek,BldgGrade,Has_Deck,Has_Finished_Basement,Has_Attached_Garage
4269,135230,255,98057,2019-01-18,423000,6180,1840,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4270,135230,185,98057,2019-01-25,330000,4120,1920,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0
4271,135230,520,98057,2019-06-03,450000,4120,1670,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4272,135230,1020,98057,2019-10-02,377000,4400,1000,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,3.0,0,0,0
4273,135460,120,98031,2019-05-29,410000,10191,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4274,135460,170,98031,2019-07-26,475000,8187,2270,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
4275,135500,260,98031,2019-03-05,265000,7280,960,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4276,135500,90,98031,2019-03-28,367500,9021,1200,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4277,135500,300,98031,2019-06-06,395000,7000,1480,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
4278,135500,40,98031,2019-09-26,429999,7215,1750,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4279,135500,340,98031,2019-10-02,135477,7480,1110,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4280,135500,70,98031,2019-12-10,380000,11077,1400,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
4281,135525,220,98177,2019-05-09,839000,10199,2520,Traffic Noise,1,1,0,0,0,None,0,0,0,0,2,0,0,0,0,0,0,7.0,1,1,1
4282,135530,12,98122,2019-02-28,784000,944,1365,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4283,135830,20,98116,2019-04-19,599950,5040,1040,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4284,136430,165,98199,2019-07-24,6670000,29606,4810,No Nuisances,0,0,0,0,1,Puget Sound,1,0,1,3,3,0,0,4,0,0,0,10.0,1,1,1
4285,136780,50,98199,2019-02-06,1666000,7300,2900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,2,0,0,0,8.0,1,1,0
4286,137080,4470,98199,2019-01-17,600000,4038,890,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4287,137080,745,98199,2019-03-12,2500000,5003,3550,Traffic Noise,1,1,0,0,0,None,0,0,0,0,2,0,0,1,0,0,0,8.0,1,1,0
4288,137080,2305,98199,2019-04-09,1200800,3443,1940,No Nuisances,0,0,0,0,0,None,0,0,0,2,0,2,1,0,0,0,0,7.0,1,1,0
4289,137080,1590,98199,2019-04-29,925000,5350,2040,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0
4290,137080,60,98199,2019-04-29,2195000,9508,3830,Traffic Noise,1,1,0,0,0,None,1,1,0,2,0,0,1,2,0,0,0,8.0,1,1,0
4291,137080,540,98199,2019-05-06,1070000,5600,2330,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,1,1,0,0,0,6.0,1,1,0
4292,137080,4174,98199,2019-05-06,1005000,4956,2000,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4293,137080,1800,98199,2019-06-03,1325000,5000,2200,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0
4294,137080,3270,98199,2019-06-06,1173000,6259,1410,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
4295,137080,4000,98199,2019-06-19,829000,6000,1580,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
4296,137080,490,98199,2019-07-19,1710000,5275,1690,No Nuisances,0,0,0,0,0,None,0,0,0,2,0,0,1,1,0,0,0,7.0,1,1,1
4297,137080,200,98199,2019-07-24,3200000,10274,4420,Traffic Noise,1,1,0,0,0,None,0,0,0,0,3,0,0,3,0,0,0,10.0,0,1,1
4298,137080,1295,98199,2019-07-29,2650000,6955,3940,No Nuisances,0,0,0,0,0,None,1,1,0,0,3,0,0,3,0,0,0,8.0,1,1,1
4299,137080,1650,98199,2019-08-07,1762500,5000,3620,No Nuisances,0,0,0,0,0,None,0,0,0,0,3,0,0,2,0,0,0,7.0,1,1,0
4300,137080,3455,98199,2019-08-08,1858000,5500,2950,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,7.0,1,0,1
4301,137080,2220,98199,2019-09-11,1585000,5657,3050,No Nuisances,0,0,0,0,0,None,0,0,0,2,0,3,1,3,0,0,0,8.0,1,1,0
4302,137080,1130,98199,2019-09-18,3495000,11310,5520,Traffic Noise,1,1,0,0,0,None,1,1,0,0,3,0,0,3,0,0,0,11.0,1,1,1
4303,137080,2730,98199,2019-11-01,845000,5000,1760,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4304,137080,4490,98199,2019-11-13,2030000,4233,3620,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,1,0
4305,137080,3265,98199,2019-12-04,2575000,12362,6280,Traffic Noise,1,1,0,0,0,None,1,1,0,2,0,0,0,0,0,0,0,10.0,1,1,1
4306,137080,2545,98199,2019-12-05,1487830,5303,2900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4307,137380,275,98199,2019-11-02,1450000,6463,2810,No Nuisances,0,0,0,0,0,None,1,0,1,0,2,0,0,2,0,0,0,7.0,0,1,0
4308,137380,125,98199,2019-12-27,857500,8050,2120,No Nuisances,0,0,0,0,0,None,1,1,0,0,3,0,0,3,0,0,0,7.0,0,1,0
4309,137680,150,98199,2019-02-25,960000,7237,2040,No Nuisances,0,0,0,0,0,None,0,0,0,3,0,2,1,0,0,0,0,6.0,0,1,0
4310,137680,10,98199,2019-05-23,2600000,6000,3780,No Nuisances,0,0,0,0,0,None,0,0,0,2,0,2,1,1,0,0,0,10.0,1,1,1
4311,137680,166,98199,2019-07-08,975000,4592,2350,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4312,137680,115,98199,2019-07-16,900000,5378,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4313,137680,205,98199,2019-08-01,835000,8653,1990,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4314,137680,5,98199,2019-09-11,1085000,5451,2380,No Nuisances,0,0,0,0,0,None,0,0,0,2,0,2,1,1,0,0,0,6.0,0,1,1
4315,137730,135,98199,2019-06-07,850000,6240,1100,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0
4316,137730,100,98199,2019-07-18,1565000,6240,1980,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,1
4317,137780,95,98199,2019-05-28,1580000,6784,2950,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
4318,138350,100,98019,2019-07-19,690000,14002,2290,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4319,138380,33,98019,2019-08-14,825000,1635,2030,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4320,138510,170,98075,2019-03-21,1350000,11413,3170,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,2,0,8.0,0,0,1
4321,138680,54,98168,2019-01-30,555000,6116,2770,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
4322,138680,40,98168,2019-02-08,410000,9174,1920,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,2,0,0,0,0,0,5.0,1,1,0
4323,138680,14,98168,2019-09-12,435000,11571,1530,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1,0
4324,138730,80,98011,2019-01-18,510000,9380,1850,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4325,138730,640,98011,2019-04-26,710000,7370,2180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4326,138730,1470,98011,2019-05-23,645000,6825,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4327,138730,1020,98011,2019-06-04,649999,7800,1540,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4328,138730,180,98011,2019-06-17,540000,11808,1290,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4329,138730,1360,98011,2019-07-09,735000,6800,2190,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4330,138730,260,98011,2019-07-31,575000,8670,1770,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4331,138730,780,98011,2019-09-04,690000,7735,2140,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
4332,138730,1390,98011,2019-09-10,540000,8500,1160,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
4333,138730,1140,98011,2019-12-12,695000,7350,2470,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
4334,139280,20,98126,2019-10-16,495000,6400,900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,5.0,1,0,0
4335,139330,15,98126,2019-10-07,675000,5650,1060,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1,0
4336,139380,35,98126,2019-04-19,745000,6400,1580,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4337,139550,170,98034,2019-06-20,655000,9600,1550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1
4338,139550,100,98034,2019-09-17,705000,9750,1670,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4339,139730,135,98133,2019-02-08,600000,6794,1370,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4340,139751,80,98059,2019-01-30,571000,15000,2470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4341,139751,40,98059,2019-10-04,650000,15000,2510,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4342,140030,140,98144,2019-04-11,569000,2048,1600,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4343,140030,100,98144,2019-05-28,775000,2040,2250,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4344,140070,40,98077,2019-08-29,965000,35910,2910,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,1
4345,140070,140,98077,2019-11-15,1065000,36034,3350,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
4346,140070,130,98077,2019-11-22,1050000,41487,3720,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
4347,140200,50,98058,2019-06-18,840000,20000,3730,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,7.0,1,1,1
4348,140200,80,98058,2019-11-05,506000,33798,1650,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4349,140200,240,98058,2019-11-15,450000,23199,1740,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4350,140210,140,98058,2019-08-29,429000,19871,1740,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4351,140220,400,98058,2019-02-20,429900,15547,1110,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4352,140220,30,98058,2019-07-05,525000,16677,1990,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4353,140260,150,98058,2019-10-25,510000,7328,2430,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4354,140260,350,98058,2019-12-17,464000,8537,1590,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4355,140261,250,98058,2019-01-31,508000,8128,2400,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4356,140261,60,98058,2019-05-02,594500,12014,2550,Traffic Noise,1,1,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,6.0,0,0,1
4357,140261,150,98058,2019-06-21,550000,7500,2530,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4358,140261,190,98058,2019-12-12,560000,7965,2330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4359,140263,60,98058,2019-01-11,455720,7674,1600,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4360,140263,130,98058,2019-03-23,508000,7294,2180,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4361,140263,190,98058,2019-03-28,590000,7485,2310,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4362,140263,160,98058,2019-05-06,574950,8462,2440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4363,140264,530,98058,2019-02-26,490000,7200,2060,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4364,140264,20,98058,2019-04-22,585000,15000,2430,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4365,140264,90,98058,2019-06-24,600000,8080,2460,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4366,140264,210,98058,2019-08-29,550000,15011,2720,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4367,140266,40,98058,2019-05-16,673500,12000,2900,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4368,140266,150,98058,2019-12-05,579000,7000,2210,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4369,140267,140,98058,2019-07-11,517950,7143,2380,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
4370,140270,80,98058,2019-04-22,580000,4619,3040,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4371,140270,190,98058,2019-06-25,619500,5583,3140,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4372,140270,210,98058,2019-11-18,579000,6295,3140,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4373,140281,20,98019,2019-06-04,450000,9940,1080,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4374,140281,170,98019,2019-09-04,485000,10094,1090,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4375,140281,140,98019,2019-12-26,450000,10072,1050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4376,140285,20,98040,2019-09-19,2105000,10855,3610,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
4377,140290,320,98092,2019-06-25,500000,6787,2420,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4378,140290,540,98092,2019-11-13,469900,6698,2430,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4379,140295,490,98092,2019-06-18,490000,5604,2430,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4380,140295,70,98092,2019-07-11,435500,5146,2040,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4381,140295,330,98092,2019-12-04,445000,5988,2040,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4382,140297,20,98092,2019-05-17,545000,5085,2798,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
4383,140297,200,98092,2019-05-29,530000,6469,2243,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
4384,140297,80,98092,2019-07-30,555000,6017,2502,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
4385,140400,80,98006,2019-10-25,2100000,15071,6000,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,0,1,0,10.0,1,1,1
4386,140730,13,98122,2019-08-21,575000,841,1050,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4387,141330,75,98034,2019-06-10,330000,4400,800,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0
4388,141330,120,98034,2019-09-26,1450000,13012,4179,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,1,0,0,8.0,1,1,0
4389,141970,290,98034,2019-06-14,740003,9190,1510,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4390,142006,9071,98022,2019-01-08,550000,44460,2770,No Nuisances,0,0,0,0,0,None,1,1,0,3,0,3,0,0,0,0,0,5.0,1,1,0
4391,142006,9014,98022,2019-02-06,465000,435600,780,No Nuisances,0,0,0,0,0,None,0,0,0,2,0,2,0,0,0,0,0,4.0,0,0,0
4392,142006,9003,98022,2019-08-15,449000,405979,2860,No Nuisances,0,0,0,0,0,None,1,1,0,2,0,3,0,0,0,0,0,6.0,0,0,1
4393,142006,9098,98022,2019-10-10,449950,79279,2000,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0
4394,142006,9025,98022,2019-12-19,450000,435600,1280,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4395,142104,9083,98001,2019-05-03,1000000,215622,5970,No Nuisances,0,0,0,0,0,None,1,1,0,2,0,2,0,0,0,0,0,7.0,1,1,1
4396,142105,9035,98092,2019-05-29,500000,103672,1650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4397,142106,9057,98010,2019-03-26,420000,37461,2010,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
4398,142106,9112,98010,2019-10-04,509500,18295,3330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4399,142106,9049,98010,2019-10-04,220000,5227,760,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0
4400,142106,9032,98010,2019-10-15,450000,10769,2100,No Nuisances,0,0,0,0,0,None,1,1,0,2,0,0,0,0,0,0,0,6.0,1,1,0
4401,142106,9117,98010,2019-11-12,400000,13503,1460,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
4402,142106,9109,98010,2019-11-21,358507,22263,1830,Traffic Noise,1,2,0,0,0,None,1,1,0,2,0,0,0,0,0,0,0,5.0,1,0,1
4403,142106,9208,98010,2019-08-22,528000,17852,2660,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4404,142107,9098,98051,2019-08-28,550000,210750,1960,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4405,142202,9086,98070,2019-03-23,825000,76486,2490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
4406,142202,9053,98070,2019-06-12,730000,138085,2270,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4407,142202,9092,98070,2019-09-20,785000,386812,3007,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4408,142202,9051,98070,2019-10-29,522000,201682,1680,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4409,142202,9135,98070,2019-11-27,825000,99476,1938,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4410,142205,9213,98031,2019-10-29,262000,216582,2900,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4411,142205,9196,98042,2019-03-27,1145000,207318,4950,No Nuisances,0,0,0,0,0,None,1,1,0,3,0,0,0,0,0,0,0,7.0,1,1,1
4412,142205,9071,98042,2019-05-07,475000,212000,2200,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0
4413,142205,9046,98042,2019-05-22,399950,88624,710,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,3.0,0,0,0
4414,142205,9105,98042,2019-08-09,475000,34807,1400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4415,142205,9146,98042,2019-09-13,542000,34807,1720,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4416,142205,9173,98042,2019-09-25,725000,381356,3190,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4417,142205,9134,98042,2019-10-09,690000,59241,2520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0
4418,142205,9073,98042,2019-10-09,610000,97907,2440,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
4419,142205,9210,98042,2019-10-11,1685000,207857,7480,Traffic Noise,1,1,0,0,0,None,1,1,1,3,0,0,0,0,0,0,0,12.0,1,0,1
4420,142205,9095,98042,2019-10-28,174600,22415,2090,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4421,142205,9055,98042,2019-11-04,396000,236490,1830,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4422,142205,9082,98042,2019-11-08,499950,41056,1480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4423,142205,9120,98042,2019-12-09,473000,88730,2030,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0
4424,142206,9084,98038,2019-03-08,745000,53143,2850,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
4425,142206,9083,98038,2019-03-25,580000,217800,2070,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4426,142206,9025,98038,2019-03-30,320000,80840,1240,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0
4427,142206,9124,98038,2019-05-28,1430000,102366,4390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
4428,142206,9103,98038,2019-09-04,1450000,218235,4780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,1
4429,142206,9109,98038,2019-10-14,1575000,125453,4870,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,0,1
4430,142220,270,98122,2019-02-07,904000,5200,992,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,3,0,0,3,0,0,5.0,1,0,0
4431,142220,281,98122,2019-04-23,815000,5590,1120,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,3,0,0,5.0,1,0,0
4432,142220,185,98122,2019-07-12,1000000,4740,1750,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,2,0,0,1,0,0,6.0,1,1,0
4433,142220,430,98122,2019-11-20,1400000,7861,2720,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,2,0,0,2,0,0,6.0,1,1,0
4434,142220,247,98122,2019-12-19,506000,5782,2670,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,4,0,0,4,0,0,7.0,1,1,1
4435,142230,70,98045,2019-08-08,719900,34999,2210,Traffic Noise,1,3,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4436,142240,210,98022,2019-01-08,570000,43539,2730,No Nuisances,0,0,0,0,1,River or slough,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4437,142240,20,98022,2019-06-23,540000,37000,2090,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4438,142270,120,98188,2019-03-04,317000,8532,1050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4439,142304,9018,98178,2019-10-15,355000,4600,1630,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1,0
4440,142305,9079,98059,2019-03-12,505000,16104,1520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4441,142305,9104,98059,2019-04-01,620000,80587,2470,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4442,142305,9022,98059,2019-11-04,875000,15181,3510,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
